player_id, season, club_id , league                 , position, appearances, minutes, goals, xg                   , np_goals, np_xg                , assists, xa                    , shots, key_passes, xg_chain             , xg_buildup
 90000113,   2526, 90000003, MEX-Liga MX            , DF      ,           1,       3,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000114,   2526, 90000003, MEX-Liga MX            , "MF,FW" ,          34,    2494,     9,                      ,         ,                      ,       8,                       ,      ,           ,                      ,   
 90000115,   2526, 90000003, MEX-Liga MX            , GK      ,          20,    1754,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000116,   2526, 90000003, MEX-Liga MX            , MF      ,          16,     652,     0,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000117,   2526, 90000003, MEX-Liga MX            , MF      ,          29,    1177,     3,                      ,         ,                      ,       2,                       ,      ,           ,                      ,   
 90000118,   2526, 90000003, MEX-Liga MX            , FW      ,          12,     204,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000119,   2526, 90000003, MEX-Liga MX            , "MF,FW" ,          12,     536,     1,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000120,   2526, 90000003, MEX-Liga MX            , FW      ,           9,     491,     2,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000121,   2526, 90000003, MEX-Liga MX            , "MF,DF" ,          29,    1446,     2,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000122,   2526, 90000003, MEX-Liga MX            , MF      ,           1,       7,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000123,   2526, 90000003, MEX-Liga MX            , DF      ,          33,    2902,     0,                      ,         ,                      ,       2,                       ,      ,           ,                      ,   
 90000124,   2526, 90000003, MEX-Liga MX            , "FW,MF" ,          16,     744,     7,                      ,         ,                      ,       3,                       ,      ,           ,                      ,   
 90000125,   2526, 90000004, MEX-Liga MX            , DF      ,          31,    2641,     0,                      ,         ,                      ,       2,                       ,      ,           ,                      ,   
 90000126,   2526, 90000004, MEX-Liga MX            , "MF,DF" ,          34,    2854,     3,                      ,         ,                      ,       2,                       ,      ,           ,                      ,   
 90000127,   2526, 90000004, MEX-Liga MX            , FW      ,           1,      16,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000128,   2526, 90000004, MEX-Liga MX            , DF      ,           5,     275,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000129,   2526, 90000004, MEX-Liga MX            , MF      ,           6,     165,     1,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000130,   2526, 90000004, MEX-Liga MX            , MF      ,          11,     289,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000131,   2526, 90000004, MEX-Liga MX            , DF      ,           7,     331,     0,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000132,   2526, 90000004, MEX-Liga MX            , FW      ,          12,     335,     2,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000133,   2526, 90000004, MEX-Liga MX            , DF      ,          19,    1227,     2,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000134,   2526, 90000004, MEX-Liga MX            , MF      ,          29,    1558,     7,                      ,         ,                      ,       2,                       ,      ,           ,                      ,   
 90000135,   2526, 90000004, MEX-Liga MX            , MF      ,          28,    1754,     0,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000136,   2526, 90000004, MEX-Liga MX            , "MF,FW" ,          15,     975,     4,                      ,         ,                      ,       2,                       ,      ,           ,                      ,   
 90000137,   2526, 90000004, MEX-Liga MX            , MF      ,           1,       1,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000138,   2526, 90000004, MEX-Liga MX            , DF      ,          13,     626,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000139,   2526, 90000004, MEX-Liga MX            , DF      ,          24,    1908,     1,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000140,   2526, 90000004, MEX-Liga MX            , MF      ,           4,      82,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000141,   2526, 90000004, MEX-Liga MX            , DF      ,          24,    1671,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000142,   2526, 90000004, MEX-Liga MX            , MF      ,          33,    2617,     3,                      ,         ,                      ,       7,                       ,      ,           ,                      ,   
 90000143,   2526, 90000004, MEX-Liga MX            , MF      ,           4,      44,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000144,   2526, 90000004, MEX-Liga MX            , FW      ,          14,     488,     0,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000145,   2526, 90000004, MEX-Liga MX            , DF      ,           1,      35,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000146,   2526, 90000004, MEX-Liga MX            , MF      ,          22,    1334,     3,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000147,   2526, 90000004, MEX-Liga MX            , DF      ,          27,    2311,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000148,   2526, 90000004, MEX-Liga MX            , MF      ,          12,     866,     1,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000149,   2526, 90000004, MEX-Liga MX            , FW      ,          28,    2049,    14,                      ,         ,                      ,       2,                       ,      ,           ,                      ,   
 90000150,   2526, 90000004, MEX-Liga MX            , "MF,FW" ,          23,     733,     1,                      ,         ,                      ,       2,                       ,      ,           ,                      ,   
 90000151,   2526, 90000004, MEX-Liga MX            , "MF,FW" ,          19,     833,     1,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000152,   2526, 90000004, MEX-Liga MX            , MF      ,          31,    1873,     4,                      ,         ,                      ,       2,                       ,      ,           ,                      ,   
 90000153,   2526, 90000004, MEX-Liga MX            , GK      ,          34,    3060,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000154,   2526, 90000004, MEX-Liga MX            , FW      ,          17,     568,     2,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000155,   2526, 90000005, MEX-Liga MX            , MF      ,           3,     139,     0,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000156,   2526, 90000005, MEX-Liga MX            , MF      ,           5,     248,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000157,   2526, 90000005, MEX-Liga MX            , FW      ,          34,    2381,    24,                      ,         ,                      ,       2,                       ,      ,           ,                      ,   
 90000158,   2526, 90000005, MEX-Liga MX            , MF      ,          17,     915,     2,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000159,   2526, 90000005, MEX-Liga MX            , "MF,DF" ,          34,    2909,     5,                      ,         ,                      ,       5,                       ,      ,           ,                      ,   
 90000160,   2526, 90000005, MEX-Liga MX            , FW      ,          13,     492,     1,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000161,   2526, 90000005, MEX-Liga MX            , MF      ,           1,       7,     1,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000162,   2526, 90000005, MEX-Liga MX            , DF      ,          26,    1888,     4,                      ,         ,                      ,       3,                       ,      ,           ,                      ,   
 90000163,   2526, 90000005, MEX-Liga MX            , "DF,MF" ,          30,    2252,     1,                      ,         ,                      ,       2,                       ,      ,           ,                      ,   
 90000164,   2526, 90000005, MEX-Liga MX            , MF      ,          34,    2128,     3,                      ,         ,                      ,       7,                       ,      ,           ,                      ,   
 90000165,   2526, 90000005, MEX-Liga MX            , MF      ,          12,     659,     0,                      ,         ,                      ,       2,                       ,      ,           ,                      ,   
 90000166,   2526, 90000005, MEX-Liga MX            , MF      ,          24,    1767,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000167,   2526, 90000005, MEX-Liga MX            , "DF,MF" ,          10,     465,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000168,   2526, 90000005, MEX-Liga MX            , FW      ,          15,     319,     2,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000169,   2526, 90000005, MEX-Liga MX            , "DF,FW" ,           1,      22,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000170,   2526, 90000005, MEX-Liga MX            , FW      ,           5,     117,     1,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000171,   2526, 90000005, MEX-Liga MX            , MF      ,           1,      13,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000172,   2526, 90000005, MEX-Liga MX            , DF      ,          30,    2292,     1,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000173,   2526, 90000005, MEX-Liga MX            , "DF,MF" ,          26,    2271,     1,                      ,         ,                      ,       2,                       ,      ,           ,                      ,   
 90000174,   2526, 90000005, MEX-Liga MX            , "DF,MF" ,          21,     554,     0,                      ,         ,                      ,       2,                       ,      ,           ,                      ,   
 90000175,   2526, 90000005, MEX-Liga MX            , DF      ,          13,     606,     0,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000176,   2526, 90000005, MEX-Liga MX            , MF      ,          22,    1764,     1,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000177,   2526, 90000005, MEX-Liga MX            , GK      ,          32,    2880,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000178,   2526, 90000005, MEX-Liga MX            , FW      ,          14,     371,     2,                      ,         ,                      ,       2,                       ,      ,           ,                      ,   
 90000179,   2526, 90000005, MEX-Liga MX            , "MF,DF" ,          29,    1827,     1,                      ,         ,                      ,       8,                       ,      ,           ,                      ,   
 90000180,   2526, 90000005, MEX-Liga MX            , MF      ,          29,    2195,     4,                      ,         ,                      ,       4,                       ,      ,           ,                      ,   
 90000181,   2526, 90000005, MEX-Liga MX            , "MF,FW" ,          28,    1213,     3,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000182,   2526, 90000005, MEX-Liga MX            , FW      ,           1,       9,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000183,   2526, 90000005, MEX-Liga MX            , FW      ,           4,      94,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000184,   2526, 90000005, MEX-Liga MX            , MF      ,          11,     150,     1,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000185,   2526, 90000005, MEX-Liga MX            , DF      ,           1,       6,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000124,   2526, 90000005, MEX-Liga MX            , "FW,MF" ,          13,     467,     3,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000186,   2526, 90000005, MEX-Liga MX            , GK      ,           2,     180,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000187,   2526, 90000006, MEX-Liga MX            , DF      ,           2,     111,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000188,   2526, 90000006, MEX-Liga MX            , DF      ,           5,     369,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000189,   2526, 90000006, MEX-Liga MX            , "FW,MF" ,          22,    1109,     2,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000190,   2526, 90000006, MEX-Liga MX            , DF      ,          11,     714,     1,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000191,   2526, 90000006, MEX-Liga MX            , MF      ,           3,      84,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000192,   2526, 90000006, MEX-Liga MX            , DF      ,           1,      67,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000193,   2526, 90000006, MEX-Liga MX            , "MF,FW" ,          21,     766,     4,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000194,   2526, 90000006, MEX-Liga MX            , FW      ,          17,    1245,     8,                      ,         ,                      ,       2,                       ,      ,           ,                      ,   
 90000195,   2526, 90000006, MEX-Liga MX            , "FW,MF" ,           1,       6,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000132,   2526, 90000006, MEX-Liga MX            , FW      ,           8,     360,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000196,   2526, 90000006, MEX-Liga MX            , MF      ,          31,    2018,     3,                      ,         ,                      ,       2,                       ,      ,           ,                      ,   
 90000197,   2526, 90000006, MEX-Liga MX            , MF      ,           1,      16,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000198,   2526, 90000006, MEX-Liga MX            , MF      ,           1,       6,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000199,   2526, 90000006, MEX-Liga MX            , "MF,FW" ,          27,    1927,    10,                      ,         ,                      ,       6,                       ,      ,           ,                      ,   
 90000200,   2526, 90000006, MEX-Liga MX            , "MF,DF" ,          33,    1986,     1,                      ,         ,                      ,       5,                       ,      ,           ,                      ,   
 90000201,   2526, 90000006, MEX-Liga MX            , DF      ,          31,    2692,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000202,   2526, 90000006, MEX-Liga MX            , "MF,FW" ,          14,     981,     3,                      ,         ,                      ,       2,                       ,      ,           ,                      ,   
 90000203,   2526, 90000006, MEX-Liga MX            , GK      ,           3,     270,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000204,   2526, 90000006, MEX-Liga MX            , MF      ,          25,     888,     0,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000205,   2526, 90000006, MEX-Liga MX            , "DF,MF" ,          19,     746,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000206,   2526, 90000006, MEX-Liga MX            , MF      ,          16,    1157,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000207,   2526, 90000006, MEX-Liga MX            , "FW,MF" ,          15,     813,     1,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000208,   2526, 90000006, MEX-Liga MX            , MF      ,          21,     681,     1,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000209,   2526, 90000006, MEX-Liga MX            , MF      ,          15,    1135,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000210,   2526, 90000006, MEX-Liga MX            , "FW,MF" ,           9,     472,     0,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000211,   2526, 90000006, MEX-Liga MX            , GK      ,          28,    2520,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000212,   2526, 90000006, MEX-Liga MX            , GK      ,           3,     270,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000213,   2526, 90000006, MEX-Liga MX            , DF      ,           1,      68,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000214,   2526, 90000006, MEX-Liga MX            , DF      ,          10,     734,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000215,   2526, 90000006, MEX-Liga MX            , "MF,DF" ,          33,    2884,     0,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000216,   2526, 90000006, MEX-Liga MX            , FW      ,          22,     709,     1,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000217,   2526, 90000006, MEX-Liga MX            , DF      ,          31,    2685,     0,                      ,         ,                      ,       2,                       ,      ,           ,                      ,   
 90000218,   2526, 90000006, MEX-Liga MX            , DF      ,          12,     748,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000219,   2526, 90000006, MEX-Liga MX            , DF      ,          11,     894,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000220,   2526, 90000006, MEX-Liga MX            , DF      ,          15,    1119,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000221,   2526, 90000006, MEX-Liga MX            , MF      ,          12,     331,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000222,   2526, 90000007, MEX-Liga MX            , MF      ,           4,      98,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000223,   2526, 90000007, MEX-Liga MX            , "MF,DF" ,           4,     281,     1,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000062,   2526, 90000007, MEX-Liga MX            , "FW,MF" ,          13,     681,     2,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000224,   2526, 90000007, MEX-Liga MX            , FW      ,           3,      21,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000225,   2526, 90000007, MEX-Liga MX            , MF      ,           7,     132,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000226,   2526, 90000007, MEX-Liga MX            , FW      ,          15,    1079,     4,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000190,   2526, 90000007, MEX-Liga MX            , "DF,MF" ,          16,    1248,     2,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000227,   2526, 90000007, MEX-Liga MX            , DF      ,           2,      28,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000228,   2526, 90000007, MEX-Liga MX            , "MF,FW" ,          29,    1690,     1,                      ,         ,                      ,       3,                       ,      ,           ,                      ,   
 90000229,   2526, 90000007, MEX-Liga MX            , DF      ,          34,    3060,     6,                      ,         ,                      ,       3,                       ,      ,           ,                      ,   
 90000230,   2526, 90000007, MEX-Liga MX            , FW      ,          23,    1558,     4,                      ,         ,                      ,       2,                       ,      ,           ,                      ,   
 90000231,   2526, 90000007, MEX-Liga MX            , FW      ,          12,     196,     2,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000232,   2526, 90000007, MEX-Liga MX            , MF      ,           1,      16,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000233,   2526, 90000007, MEX-Liga MX            , "DF,MF" ,           9,     439,     0,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000234,   2526, 90000007, MEX-Liga MX            , FW      ,           1,      11,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000235,   2526, 90000007, MEX-Liga MX            , DF      ,          22,    1645,     0,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000236,   2526, 90000007, MEX-Liga MX            , MF      ,           2,      61,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000237,   2526, 90000007, MEX-Liga MX            , "MF,FW" ,          21,     929,     1,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000238,   2526, 90000007, MEX-Liga MX            , MF      ,          19,    1570,     3,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000239,   2526, 90000007, MEX-Liga MX            , MF      ,           6,     173,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000240,   2526, 90000007, MEX-Liga MX            , MF      ,          12,     821,     5,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000241,   2526, 90000007, MEX-Liga MX            , "MF,DF" ,          22,    1313,     1,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000242,   2526, 90000007, MEX-Liga MX            , DF      ,          27,    1853,     0,                      ,         ,                      ,       2,                       ,      ,           ,                      ,   
 90000243,   2526, 90000007, MEX-Liga MX            , DF      ,           1,      22,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000244,   2526, 90000007, MEX-Liga MX            , "DF,MF" ,          29,    1026,     0,                      ,         ,                      ,       3,                       ,      ,           ,                      ,   
 90000245,   2526, 90000007, MEX-Liga MX            , "MF,DF" ,          27,    1757,     2,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000246,   2526, 90000007, MEX-Liga MX            , "MF,FW" ,          15,    1043,     3,                      ,         ,                      ,       2,                       ,      ,           ,                      ,   
 90000247,   2526, 90000007, MEX-Liga MX            , MF      ,          15,     786,     1,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000248,   2526, 90000007, MEX-Liga MX            , GK      ,          17,    1530,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000249,   2526, 90000007, MEX-Liga MX            , GK      ,          17,    1530,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000086,   2526, 90000007, MEX-Liga MX            , MF      ,          12,     536,     1,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000250,   2526, 90000007, MEX-Liga MX            , MF      ,          14,     984,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000251,   2526, 90000007, MEX-Liga MX            , DF      ,           1,       8,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000252,   2526, 90000007, MEX-Liga MX            , DF      ,           3,     270,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000218,   2526, 90000007, MEX-Liga MX            , "DF,MF" ,          13,    1154,     0,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000253,   2526, 90000007, MEX-Liga MX            , MF      ,          11,     350,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000254,   2526, 90000007, MEX-Liga MX            , MF      ,          30,    2250,     3,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000255,   2526, 90000007, MEX-Liga MX            , DF      ,          15,     944,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000256,   2526, 90000007, MEX-Liga MX            , MF      ,          13,     426,     0,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000189,   2526, 90000008, MEX-Liga MX            , FW      ,           1,      45,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000033,   2526, 90000008, MEX-Liga MX            , MF      ,           1,      20,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000257,   2526, 90000008, MEX-Liga MX            , MF      ,           3,     111,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000258,   2526, 90000008, MEX-Liga MX            , DF      ,          12,     799,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000259,   2526, 90000008, MEX-Liga MX            , "MF,FW" ,          14,     542,     1,                      ,         ,                      ,       2,                       ,      ,           ,                      ,   
 90000260,   2526, 90000008, MEX-Liga MX            , DF      ,           2,      27,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000261,   2526, 90000008, MEX-Liga MX            , DF      ,          15,     954,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000262,   2526, 90000008, MEX-Liga MX            , MF      ,           7,     236,     0,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000263,   2526, 90000008, MEX-Liga MX            , DF      ,           2,      60,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000264,   2526, 90000008, MEX-Liga MX            , MF      ,          26,    1805,     1,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000265,   2526, 90000008, MEX-Liga MX            , "DF,MF" ,          31,    2240,     1,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000266,   2526, 90000008, MEX-Liga MX            , FW      ,          20,    1716,    11,                      ,         ,                      ,       3,                       ,      ,           ,                      ,   
 90000267,   2526, 90000008, MEX-Liga MX            , "DF,MF" ,           6,     260,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000268,   2526, 90000008, MEX-Liga MX            , MF      ,          20,     900,     2,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000269,   2526, 90000008, MEX-Liga MX            , "MF,FW" ,          28,    1491,     4,                      ,         ,                      ,       2,                       ,      ,           ,                      ,   
 90000270,   2526, 90000008, MEX-Liga MX            , FW      ,          10,     178,     1,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000204,   2526, 90000008, MEX-Liga MX            , MF      ,           1,      11,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000271,   2526, 90000008, MEX-Liga MX            , MF      ,          26,    1719,     1,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000272,   2526, 90000008, MEX-Liga MX            , "MF,FW" ,          14,    1039,     3,                      ,         ,                      ,       4,                       ,      ,           ,                      ,   
 90000273,   2526, 90000008, MEX-Liga MX            , MF      ,          27,    1565,     7,                      ,         ,                      ,       6,                       ,      ,           ,                      ,   
 90000274,   2526, 90000008, MEX-Liga MX            , GK      ,          17,    1530,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000275,   2526, 90000008, MEX-Liga MX            , "DF,MF" ,          18,    1138,     0,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000276,   2526, 90000008, MEX-Liga MX            , MF      ,           4,     103,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000277,   2526, 90000008, MEX-Liga MX            , MF      ,           1,      15,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000278,   2526, 90000008, MEX-Liga MX            , "DF,MF" ,          27,    2020,     2,                      ,         ,                      ,       2,                       ,      ,           ,                      ,   
 90000279,   2526, 90000008, MEX-Liga MX            , "FW,MF" ,          18,     612,     1,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000280,   2526, 90000008, MEX-Liga MX            , GK      ,          17,    1530,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000281,   2526, 90000008, MEX-Liga MX            , MF      ,           3,      62,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000282,   2526, 90000008, MEX-Liga MX            , "MF,FW" ,          27,    2139,    12,                      ,         ,                      ,       5,                       ,      ,           ,                      ,   
 90000283,   2526, 90000008, MEX-Liga MX            , DF      ,          15,    1336,     2,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000284,   2526, 90000008, MEX-Liga MX            , DF      ,          24,    1713,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000059,   2526, 90000008, MEX-Liga MX            , FW      ,          11,     820,     3,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000285,   2526, 90000008, MEX-Liga MX            , DF      ,          24,    1841,     1,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000286,   2526, 90000008, MEX-Liga MX            , "DF,MF" ,          15,     674,     0,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000287,   2526, 90000008, MEX-Liga MX            , MF      ,          29,    2218,     2,                      ,         ,                      ,       8,                       ,      ,           ,                      ,   
 90000288,   2526, 90000009, MEX-Liga MX            , "MF,FW" ,          10,     443,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000289,   2526, 90000009, MEX-Liga MX            , DF      ,          23,    2007,     2,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000094,   2526, 90000009, MEX-Liga MX            , MF      ,          16,    1403,     2,                      ,         ,                      ,       2,                       ,      ,           ,                      ,   
 90000290,   2526, 90000009, MEX-Liga MX            , MF      ,           5,      97,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000291,   2526, 90000009, MEX-Liga MX            , DF      ,          28,    2291,     2,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000292,   2526, 90000009, MEX-Liga MX            , FW      ,           2,       5,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000293,   2526, 90000009, MEX-Liga MX            , "DF,MF" ,          28,    1897,     1,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000294,   2526, 90000009, MEX-Liga MX            , MF      ,          17,    1350,     0,                      ,         ,                      ,       3,                       ,      ,           ,                      ,   
 90000194,   2526, 90000009, MEX-Liga MX            , FW      ,          14,    1070,     6,                      ,         ,                      ,       2,                       ,      ,           ,                      ,   
 90000295,   2526, 90000009, MEX-Liga MX            , "MF,DF" ,          13,     989,     1,                      ,         ,                      ,       1,                       ,      ,           ,                      ,   
 90000296,   2526, 90000009, MEX-Liga MX            , MF      ,           2,       5,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
 90000297,   2526, 90000009, MEX-Liga MX            , DF      ,          18,    1065,     0,                      ,         ,                      ,       0,                       ,      ,           ,                      ,   
