player_id,name,pos,mins,min_per_app,shots,shot_rate_raw,shot_rate,on_target_rate,sot_per90,p_1plus_sot,p_2plus_sot
9182,Sepe Elye Wahi,FW,3729.0,51.1,116.0,2.8,2.757,0.339,0.934,0.607,0.24
3693,Nolan Mbemba,FW,7.0,1.2,2.0,25.714,2.756,0.339,0.934,0.607,0.24
339,Eric Maxim Choupo-Moting,MF,695.0,25.7,26.0,3.367,2.755,0.339,0.934,0.607,0.24
5992,Marcus Thuram,FW,6999.0,72.9,216.0,2.778,2.755,0.339,0.933,0.607,0.24
13008,Andreas Albers,FW,40.0,2.9,3.0,6.75,2.754,0.339,0.933,0.607,0.24
10222,Estanis Pedrola,FW,8.0,8.0,2.0,22.5,2.749,0.339,0.932,0.606,0.239
10347,Pablo Pagis,FW,1974.0,63.7,62.0,2.827,2.747,0.339,0.931,0.606,0.239
6504,Michael Obafemi,FW,9.0,4.5,2.0,20.0,2.742,0.339,0.929,0.605,0.238
6496,Ermedin Demirovic,FW,6265.0,68.1,190.0,2.729,2.707,0.343,0.929,0.605,0.238
11380,Vitinha,FW,4802.0,55.2,149.0,2.793,2.759,0.337,0.929,0.605,0.238
10016,Bradley Barcola,FW,5666.0,62.3,173.0,2.748,2.722,0.341,0.928,0.605,0.238
10431,Désiré Doué,FW,4710.0,55.4,144.0,2.752,2.72,0.341,0.928,0.604,0.238
6170,André Silva,FW,3068.0,47.2,95.0,2.787,2.737,0.339,0.927,0.604,0.238
12115,Adrián Niño,FW,10.0,10.0,2.0,18.0,2.735,0.339,0.927,0.604,0.237
1598,Manuel De Luca,FW,10.0,5.0,2.0,18.0,2.735,0.339,0.927,0.604,0.237
13052,Francisco Conceição,DF,3444.0,60.4,113.0,2.953,2.752,0.337,0.927,0.604,0.237
12909,Alessandro Gabrielloni,FW,109.0,7.3,5.0,4.128,2.733,0.339,0.926,0.604,0.237
10585,Justin Njinmah,DF,3901.0,47.0,126.0,2.907,2.732,0.339,0.926,0.604,0.237
13612,Lanroy Machine,FW,472.0,19.7,16.0,3.051,2.731,0.339,0.925,0.604,0.237
770,Ayoze Pérez,FW,5487.0,63.1,168.0,2.756,2.728,0.339,0.924,0.603,0.236
11418,Alphadjo Cissè,FW,11.0,3.7,2.0,16.364,2.728,0.339,0.924,0.603,0.236
10044,Aiman Maurer,FW,44.0,8.8,3.0,6.136,2.728,0.339,0.924,0.603,0.236
13030,Gabriel Charpentier,FW,242.0,24.2,9.0,3.347,2.727,0.339,0.924,0.603,0.236
12986,Léo Scienza,FW,1334.0,49.4,42.0,2.834,2.723,0.339,0.923,0.603,0.236
5212,Sergi Guardiola,FW,707.0,18.6,23.0,2.928,2.72,0.339,0.922,0.602,0.235
12812,Augustine Boakye,FW,741.0,43.6,24.0,2.915,2.718,0.339,0.921,0.602,0.235
226,Kingsley Coman,MF,2432.0,54.0,78.0,2.887,2.716,0.339,0.92,0.602,0.235
7108,Jonathan Burkardt,FW,5049.0,70.1,154.0,2.745,2.716,0.339,0.92,0.602,0.235
2117,Marco Asensio,FW,2498.0,56.8,77.0,2.774,2.716,0.339,0.92,0.602,0.235
12421,Andrej Ilic,FW,3194.0,63.9,98.0,2.761,2.716,0.339,0.92,0.602,0.235
14586,Cubo,FW,46.0,23.0,3.0,5.87,2.714,0.339,0.92,0.601,0.235
1449,Federico Di Francesco,FW,13.0,6.5,2.0,13.846,2.713,0.339,0.919,0.601,0.235
10796,Zakaria Aboukhlal,FW,3199.0,59.2,98.0,2.757,2.712,0.339,0.919,0.601,0.234
13062,Mohammed Amoura,FW,4461.0,73.1,136.0,2.744,2.711,0.339,0.919,0.601,0.234
6533,Anthony Lozano,FW,844.0,44.4,27.0,2.879,2.709,0.339,0.918,0.601,0.234
447,Kevin De Bruyne,FW,4115.0,64.3,128.0,2.8,2.76,0.332,0.917,0.6,0.234
13289,David Mokwa,FW,14.0,7.0,2.0,12.857,2.706,0.339,0.917,0.6,0.234
88,Mark Uth,FW,347.0,31.5,12.0,3.112,2.705,0.339,0.916,0.6,0.234
11755,Keito Nakamura,FW,4112.0,72.1,126.0,2.758,2.722,0.337,0.916,0.6,0.233
420,Patrick Herrmann,FW,48.0,6.0,3.0,5.625,2.701,0.339,0.915,0.6,0.233
14597,Pierre Mounguengue,FW,15.0,15.0,2.0,12.0,2.699,0.339,0.915,0.599,0.233
14481,Salim Musah,FW,182.0,22.8,7.0,3.462,2.698,0.339,0.914,0.599,0.233
11783,Akor Adams,FW,5553.0,66.9,168.0,2.723,2.698,0.339,0.914,0.599,0.233
9227,Steffen Tigges,FW,684.0,27.4,22.0,2.895,2.694,0.339,0.913,0.599,0.232
7193,Rafael Leão,FW,6737.0,69.5,200.0,2.672,2.654,0.343,0.911,0.598,0.231
12330,Noah Edjouma,FW,452.0,18.1,15.0,2.987,2.688,0.339,0.911,0.598,0.231
14229,Noam Obougou,FW,84.0,16.8,4.0,4.286,2.685,0.339,0.91,0.597,0.231
10815,Lassine Sinayoko,FW,5116.0,77.5,154.0,2.709,2.683,0.339,0.909,0.597,0.231
10074,Sambou Soumano,FW,891.0,28.7,28.0,2.828,2.68,0.339,0.908,0.597,0.23
9737,Scott Banks,FW,85.0,7.1,4.0,4.235,2.68,0.339,0.908,0.597,0.23
496,Mohamed Elneny,FW,18.0,6.0,2.0,10.0,2.678,0.339,0.908,0.597,0.23
13421,Wisdom Mike,FW,18.0,4.5,2.0,10.0,2.678,0.339,0.908,0.597,0.23
11927,Samuele Mulattieri,FW,388.0,14.4,13.0,3.015,2.677,0.339,0.907,0.596,0.23
13013,Haris Tabakovic,FW,3213.0,59.5,97.0,2.717,2.676,0.339,0.907,0.596,0.23
11062,Badredine Bouanani,FW,2205.0,36.8,67.0,2.735,2.675,0.339,0.907,0.596,0.23
10930,Etta Eyong,FW,1701.0,44.8,52.0,2.751,2.675,0.339,0.906,0.596,0.23
9241,Alfon,FW,2073.0,44.1,63.0,2.735,2.673,0.339,0.906,0.596,0.23
13989,Antonio Arena,FW,19.0,9.5,2.0,9.474,2.672,0.339,0.905,0.596,0.229
8163,Daniel Maldini,FW,3086.0,44.7,93.0,2.712,2.67,0.339,0.905,0.595,0.229
14098,Pape Cabral,FW,53.0,13.2,3.0,5.094,2.67,0.339,0.905,0.595,0.229
11340,Cyle Larin,FW,3615.0,54.0,108.0,2.689,2.655,0.341,0.904,0.595,0.229
13573,Lennart Karl,MF,1268.0,48.8,42.0,2.981,2.666,0.339,0.903,0.595,0.229
14195,Adil Hamdani,FW,20.0,5.0,2.0,9.0,2.665,0.339,0.903,0.595,0.229
8151,Hianga'a M'Bock,FW,20.0,6.7,2.0,9.0,2.665,0.339,0.903,0.595,0.229
8014,Abdón Prats,FW,1710.0,23.4,52.0,2.737,2.663,0.339,0.902,0.594,0.228
13850,Johan Bakayoko,FW,764.0,38.2,24.0,2.827,2.662,0.339,0.902,0.594,0.228
3799,Wesley Said,MF,3975.0,49.7,122.0,2.762,2.662,0.339,0.902,0.594,0.228
11297,Carlos Alcaraz,MF,1812.0,39.4,58.0,2.881,2.661,0.339,0.902,0.594,0.228
7749,Rayan Philippe,FW,1272.0,45.4,39.0,2.759,2.661,0.339,0.902,0.594,0.228
5555,Dominic Calvert-Lewin,FW,6591.0,70.9,196.0,2.676,2.658,0.339,0.901,0.594,0.228
1228,Bruno Fernandes,FW,9237.0,87.1,276.0,2.689,2.675,0.337,0.9,0.594,0.228
11849,Maximilian Breunig,FW,326.0,21.7,11.0,3.037,2.657,0.339,0.9,0.594,0.228
13279,Víctor Muñoz,FW,2732.0,75.9,82.0,2.701,2.656,0.339,0.9,0.593,0.228
10113,Fisnik Asllani,FW,2429.0,73.6,73.0,2.705,2.654,0.339,0.899,0.593,0.227
13326,Abdoulie Ceesay,FW,327.0,12.1,11.0,3.028,2.653,0.339,0.899,0.593,0.227
1790,Chuba Akpom,FW,633.0,45.2,20.0,2.844,2.651,0.339,0.898,0.593,0.227
10558,Gabriel Vidovic,FW,22.0,4.4,2.0,8.182,2.651,0.339,0.898,0.593,0.227
12831,Victor Orakpo,FW,22.0,5.5,2.0,8.182,2.651,0.339,0.898,0.593,0.227
9461,Jesurun Rak-Sakyi,FW,124.0,20.7,5.0,3.629,2.65,0.339,0.898,0.593,0.227
7395,Carlos Vinicius,FW,294.0,18.4,10.0,3.061,2.649,0.339,0.898,0.593,0.227
65,Timo Werner,FW,1518.0,36.1,46.0,2.727,2.648,0.339,0.897,0.592,0.227
12922,Samuel Essende,FW,2029.0,46.1,61.0,2.706,2.647,0.339,0.897,0.592,0.226
12067,Luca Raimund,FW,23.0,7.7,2.0,7.826,2.644,0.339,0.896,0.592,0.226
13956,Vakoun Bayo,FW,432.0,28.8,14.0,2.917,2.642,0.339,0.895,0.592,0.226
8396,Jessic Ngankam,FW,467.0,18.7,15.0,2.891,2.639,0.339,0.894,0.591,0.225
10848,Florian Dietz,FW,58.0,11.6,3.0,4.655,2.638,0.339,0.894,0.591,0.225
6986,Hamed Junior Traore,FW,3197.0,61.5,95.0,2.674,2.638,0.339,0.894,0.591,0.225
14156,Mattia Mosconi,FW,24.0,12.0,2.0,7.5,2.638,0.339,0.894,0.591,0.225
3663,Grejohn Kyei,FW,1014.0,39.0,31.0,2.751,2.637,0.339,0.893,0.591,0.225
1804,Álvaro Morata,FW,3951.0,53.4,117.0,2.665,2.636,0.339,0.893,0.591,0.225
14329,Younes Ebnoutalib,FW,127.0,25.4,5.0,3.543,2.634,0.339,0.893,0.59,0.225
8657,Jeremy Le Douaron,FW,1733.0,49.5,52.0,2.701,2.634,0.339,0.893,0.59,0.225
4422,Ashley Barnes,FW,25.0,3.6,2.0,7.2,2.631,0.339,0.892,0.59,0.224
13961,Giovane,FW,1873.0,56.8,56.0,2.691,2.63,0.339,0.891,0.59,0.224
1186,Andrea Belotti,FW,2422.0,44.0,72.0,2.675,2.629,0.339,0.891,0.59,0.224
8869,Ragnar Ache,FW,1739.0,60.0,52.0,2.691,2.626,0.339,0.89,0.589,0.224
502,Olivier Giroud,FW,4007.0,61.6,118.0,2.65,2.623,0.339,0.889,0.589,0.223
4247,Maximilian Philipp,FW,302.0,14.4,10.0,2.98,2.618,0.339,0.887,0.588,0.223
2120,Gerard Moreno,FW,4362.0,63.2,128.0,2.641,2.616,0.339,0.886,0.588,0.223
12099,Frank Ronstadt,FW,62.0,15.5,3.0,4.355,2.614,0.339,0.886,0.588,0.222
8653,Adrian Grbic,FW,28.0,28.0,2.0,6.429,2.611,0.339,0.885,0.587,0.222
8044,Joshua Zirkzee,FW,4753.0,52.8,139.0,2.632,2.61,0.339,0.884,0.587,0.222
465,Joshua King,FW,1685.0,60.2,50.0,2.671,2.608,0.339,0.884,0.587,0.222
6955,Ezequiel Ávila,FW,2169.0,37.4,64.0,2.656,2.607,0.339,0.883,0.587,0.221
5677,Florent Mollet,FW,2343.0,61.7,69.0,2.65,2.606,0.339,0.883,0.586,0.221
1428,Ianis Hagi,MF,786.0,35.7,27.0,3.092,2.605,0.339,0.883,0.586,0.221
359,Timothy Chandler,FW,29.0,2.9,2.0,6.207,2.605,0.339,0.883,0.586,0.221
13778,Igor Jesus,FW,2379.0,64.3,70.0,2.648,2.604,0.339,0.883,0.586,0.221
8272,João Pedro,FW,6699.0,72.0,195.0,2.62,2.604,0.339,0.882,0.586,0.221
13442,Tidiam Gomis,FW,444.0,17.1,14.0,2.838,2.604,0.339,0.882,0.586,0.221
4229,Raúl de Tomás,FW,1309.0,48.5,39.0,2.681,2.602,0.339,0.882,0.586,0.221
11736,Artem Dovbyk,FW,5496.0,67.0,160.0,2.62,2.601,0.339,0.881,0.586,0.221
13649,Claudio Echeverri,FW,722.0,30.1,22.0,2.742,2.6,0.339,0.881,0.586,0.221
9712,Kevin Behrens,FW,2039.0,41.6,60.0,2.648,2.598,0.339,0.88,0.585,0.22
12850,Esteban Lepaul,FW,4399.0,71.0,128.0,2.619,2.596,0.339,0.88,0.585,0.22
773,Aleksandar Mitrovic,FW,31.0,31.0,2.0,5.806,2.592,0.339,0.878,0.584,0.22
14197,Ricky-Jade Jones,FW,344.0,38.2,11.0,2.878,2.59,0.339,0.878,0.584,0.219
4329,Marvin Ducksch,FW,5211.0,80.2,151.0,2.608,2.589,0.339,0.877,0.584,0.219
13928,Otto Stange,FW,275.0,27.5,9.0,2.945,2.588,0.339,0.877,0.584,0.219
11357,Noni Madueke,DF,4425.0,54.6,137.0,2.786,2.639,0.332,0.877,0.584,0.219
12419,Karol Swiderski,FW,484.0,32.3,15.0,2.789,2.587,0.339,0.877,0.584,0.219
11143,Nelson Weiper,FW,1285.0,24.7,38.0,2.661,2.586,0.339,0.876,0.584,0.219
8760,Arsen Zakharyan,FW,1740.0,35.5,51.0,2.638,2.583,0.339,0.875,0.583,0.218
1679,Dominic Solanke,FW,6555.0,81.9,189.0,2.595,2.58,0.339,0.874,0.583,0.218
7698,Leandro Trossard,FW,6244.0,60.6,185.0,2.667,2.647,0.33,0.874,0.583,0.218
13126,Niama Sissoko,FW,33.0,8.2,2.0,5.455,2.579,0.339,0.874,0.583,0.218
4175,Pere Milla,FW,2407.0,45.4,70.0,2.617,2.578,0.339,0.874,0.583,0.218
10399,Juan Latasa,FW,2933.0,48.1,85.0,2.608,2.576,0.339,0.873,0.582,0.218
6332,Willem Geubbels,FW,1013.0,42.2,30.0,2.665,2.574,0.339,0.872,0.582,0.217
14159,Tadjidine Mmadi,FW,34.0,11.3,2.0,5.294,2.572,0.339,0.872,0.582,0.217
8862,Sergio Arribas,FW,2065.0,60.7,60.0,2.615,2.571,0.339,0.871,0.581,0.217
11869,Gustavo Puerta,FW,32.0,4.6,2.0,5.625,2.585,0.337,0.87,0.581,0.217
14334,Thiago Borbas,FW,140.0,11.7,5.0,3.214,2.567,0.339,0.87,0.581,0.217
6238,Ignatius Ganago,FW,1227.0,40.9,36.0,2.641,2.567,0.339,0.87,0.581,0.216
6351,Robin Hack,FW,3895.0,55.6,112.0,2.588,2.565,0.339,0.869,0.581,0.216
5596,Harry Wilson,MF,5477.0,57.1,160.0,2.629,2.562,0.339,0.868,0.58,0.216
2774,Sardar Azmoun,FW,528.0,23.0,16.0,2.727,2.56,0.339,0.868,0.58,0.216
9556,William Osula,FW,1653.0,28.0,48.0,2.613,2.56,0.339,0.868,0.58,0.216
9919,Calvin Stengs,FW,36.0,9.0,2.0,5.0,2.56,0.339,0.867,0.58,0.216
11272,Nathan Butler-Oyedeji,FW,1.0,1.0,1.0,90.0,2.559,0.339,0.867,0.58,0.215
14223,Samba Konate,FW,1.0,1.0,1.0,90.0,2.559,0.339,0.867,0.58,0.215
14566,Simone Lottici Tessadri,FW,1.0,1.0,1.0,90.0,2.559,0.339,0.867,0.58,0.215
12252,Alberto Manzoni,FW,1.0,1.0,1.0,90.0,2.559,0.339,0.867,0.58,0.215
14259,Lander Astiazarán,FW,1.0,1.0,1.0,90.0,2.559,0.339,0.867,0.58,0.215
13729,Zian Flemming,FW,1795.0,61.9,52.0,2.607,2.559,0.339,0.867,0.58,0.215
12305,Isaac Romero,FW,4785.0,64.7,137.0,2.577,2.559,0.339,0.867,0.58,0.215
5786,Yoane Wissa,FW,5991.0,68.1,170.0,2.554,2.54,0.341,0.866,0.579,0.215
12519,Aboubacar Ali Abdallah,FW,107.0,11.9,4.0,3.364,2.556,0.339,0.866,0.579,0.215
13505,Alejo Sarco,FW,107.0,17.8,4.0,3.364,2.556,0.339,0.866,0.579,0.215
10838,Luca Pfeiffer,FW,1657.0,69.0,48.0,2.607,2.555,0.339,0.866,0.579,0.215
13285,Thiago Ojeda,FW,2.0,2.0,1.0,45.0,2.552,0.339,0.865,0.579,0.215
13039,Asher Agbinone,FW,2.0,1.0,1.0,45.0,2.552,0.339,0.865,0.579,0.215
13970,Cheveyo Mul,FW,2.0,1.0,1.0,45.0,2.552,0.339,0.865,0.579,0.215
13476,Shumaira Mheuka,FW,2.0,1.0,1.0,45.0,2.552,0.339,0.865,0.579,0.215
689,Kenedy,FW,2.0,1.0,1.0,45.0,2.552,0.339,0.865,0.579,0.215
2019,Federico Bonazzoli,FW,3568.0,60.5,102.0,2.573,2.549,0.339,0.864,0.578,0.214
11778,Mamady Bangré,FW,73.0,9.1,3.0,3.699,2.549,0.339,0.864,0.578,0.214
13862,Adam Kölle,FW,73.0,12.2,3.0,3.699,2.549,0.339,0.864,0.578,0.214
10783,Muhammed-Cham Saracevic,FW,2580.0,78.2,74.0,2.581,2.549,0.339,0.864,0.578,0.214
6087,Takuma Asano,FW,3781.0,54.0,108.0,2.571,2.549,0.339,0.864,0.578,0.214
12951,Jan Salas,FW,38.0,6.3,2.0,4.737,2.547,0.339,0.863,0.578,0.214
7719,Nathanael Mbuku,FW,3.0,3.0,1.0,30.0,2.545,0.339,0.862,0.578,0.214
9766,Ismaël Gharbi,FW,71.0,11.8,3.0,3.803,2.561,0.337,0.862,0.578,0.214
8137,Maximilian Beier,FW,6124.0,65.1,174.0,2.557,2.544,0.339,0.862,0.578,0.214
13466,Chido Obi-Martin,FW,145.0,20.7,5.0,3.103,2.542,0.339,0.861,0.577,0.213
13021,Ramón Sosa,MF,246.0,12.9,11.0,4.024,2.542,0.339,0.861,0.577,0.213
10177,Evan Ferguson,FW,2482.0,38.8,71.0,2.575,2.542,0.339,0.861,0.577,0.213
13880,Luca Moro,FW,181.0,12.9,6.0,2.983,2.54,0.339,0.861,0.577,0.213
2290,Iago Aspas,FW,5569.0,57.4,158.0,2.553,2.539,0.339,0.86,0.577,0.213
13024,Serigne Diop,FW,4.0,1.0,1.0,22.5,2.538,0.339,0.86,0.577,0.213
13182,Younes Lachaab,FW,4.0,2.0,1.0,22.5,2.538,0.339,0.86,0.577,0.213
13386,Jacob Ondrejka,FW,1176.0,42.0,34.0,2.602,2.535,0.339,0.859,0.576,0.213
14028,Stefanos Tzimas,FW,111.0,12.3,4.0,3.243,2.535,0.339,0.859,0.576,0.213
10801,Rares Ilie,FW,5.0,2.5,1.0,18.0,2.531,0.339,0.858,0.576,0.212
8094,Mathis Cherki,FW,5563.0,57.9,157.0,2.54,2.526,0.339,0.856,0.575,0.212
13579,Jeremy Monga,FW,77.0,11.0,3.0,3.506,2.526,0.339,0.856,0.575,0.211
12425,Faris Moumbagna,FW,612.0,32.2,18.0,2.647,2.525,0.339,0.856,0.575,0.211
12839,Óscar Perea,FW,6.0,3.0,1.0,15.0,2.525,0.339,0.856,0.575,0.211
12255,Paris Brunner,FW,113.0,16.1,4.0,3.186,2.524,0.339,0.855,0.575,0.211
6920,Chris Ramos,FW,2752.0,72.4,78.0,2.551,2.524,0.339,0.855,0.575,0.211
9843,Caleb Ekuban,FW,2574.0,33.0,73.0,2.552,2.524,0.339,0.855,0.575,0.211
5169,Youssef En-Nesyri,FW,2580.0,78.2,73.0,2.547,2.518,0.339,0.853,0.574,0.211
13532,Sean Neave,FW,7.0,7.0,1.0,12.857,2.518,0.339,0.853,0.574,0.21
14442,Adrian Przyborek,FW,7.0,7.0,1.0,12.857,2.518,0.339,0.853,0.574,0.21
12033,Deivid Washington,FW,7.0,3.5,1.0,12.857,2.518,0.339,0.853,0.574,0.21
10907,Marcin Listkowski,FW,7.0,7.0,1.0,12.857,2.518,0.339,0.853,0.574,0.21
6019,Angelo Fulgini,MF,2432.0,46.8,72.0,2.664,2.517,0.339,0.853,0.574,0.21
8997,Terem Igobor Moffi,FW,2514.0,55.9,71.0,2.542,2.514,0.339,0.852,0.573,0.21
6919,Toni Villa,FW,8.0,4.0,1.0,11.25,2.511,0.339,0.851,0.573,0.21
14116,Diego Morcillo,FW,8.0,8.0,1.0,11.25,2.511,0.339,0.851,0.573,0.21
14104,Laurs Skjellerup,FW,8.0,8.0,1.0,11.25,2.511,0.339,0.851,0.573,0.21
10034,Pablo Galdames,FW,8.0,4.0,1.0,11.25,2.511,0.339,0.851,0.573,0.21
13164,Tommaso Gabellini,FW,8.0,8.0,1.0,11.25,2.511,0.339,0.851,0.573,0.21
11355,Noah Mbamba-Muanda,FW,8.0,2.7,1.0,11.25,2.511,0.339,0.851,0.573,0.21
14511,Ange Lago,FW,44.0,22.0,2.0,4.091,2.51,0.339,0.851,0.573,0.21
5560,Scott McTominay,MF,7612.0,75.4,222.0,2.625,2.576,0.33,0.85,0.573,0.209
12249,Fabio Torsiello,FW,116.0,11.6,4.0,3.103,2.509,0.339,0.85,0.573,0.209
13440,Meschack Elia,FW,152.0,19.0,5.0,2.961,2.508,0.339,0.85,0.573,0.209
6570,Óscar Rodríguez,MF,2263.0,41.9,67.0,2.665,2.508,0.339,0.85,0.573,0.209
7628,Lameck Banda,FW,3741.0,55.0,105.0,2.526,2.508,0.339,0.85,0.572,0.209
11815,Ben Brereton Díaz,FW,1803.0,47.4,51.0,2.546,2.508,0.339,0.85,0.572,0.209
12751,Ali Al-Hamadi,FW,98.0,8.9,4.0,3.673,2.605,0.326,0.849,0.572,0.209
378,Milos Pantovic,FW,9.0,9.0,1.0,10.0,2.505,0.339,0.849,0.572,0.209
11204,Jon Magunacelaya,FW,117.0,16.7,4.0,3.077,2.504,0.339,0.848,0.572,0.209
6142,Tim Kleindienst,FW,5653.0,84.4,158.0,2.515,2.504,0.339,0.848,0.572,0.209
12963,Evanilson,FW,5186.0,77.4,145.0,2.516,2.503,0.339,0.848,0.572,0.209
10128,Javi Llabrés,MF,398.0,12.1,15.0,3.392,2.503,0.339,0.848,0.572,0.209
11132,Ethan Nwaneri,FW,1377.0,32.8,39.0,2.549,2.501,0.339,0.848,0.572,0.208
4981,Davide Frattesi,MF,2594.0,31.6,76.0,2.637,2.501,0.339,0.847,0.571,0.208
9001,Martín Satriano,FW,4258.0,61.7,119.0,2.515,2.5,0.339,0.847,0.571,0.208
1817,Mario Balotelli,FW,46.0,7.7,2.0,3.913,2.498,0.339,0.847,0.571,0.208
14608,Mezian Soares,FW,10.0,10.0,1.0,9.0,2.498,0.339,0.847,0.571,0.208
13852,Rômulo,FW,2246.0,74.9,63.0,2.524,2.496,0.339,0.846,0.571,0.208
323,Adnan Januzaj,FW,1020.0,26.8,29.0,2.559,2.496,0.339,0.846,0.571,0.208
3585,Said Benrahma,FW,2175.0,57.2,61.0,2.524,2.495,0.339,0.845,0.571,0.208
10193,Frank Magri,FW,4234.0,55.0,118.0,2.508,2.493,0.339,0.845,0.57,0.207
1450,Umar Sadiq,FW,3152.0,42.6,88.0,2.513,2.493,0.339,0.845,0.57,0.207
14219,Mohamadou Kanté,FW,47.0,4.3,2.0,3.83,2.492,0.339,0.845,0.57,0.207
13294,García Pascual,FW,372.0,53.1,11.0,2.661,2.492,0.339,0.845,0.57,0.207
8868,Liam Delap,FW,3735.0,57.5,104.0,2.506,2.489,0.339,0.844,0.57,0.207
10772,Karim Adeyemi,FW,3593.0,48.6,100.0,2.505,2.488,0.339,0.843,0.57,0.207
12825,Theo Bair,FW,916.0,29.5,26.0,2.555,2.488,0.339,0.843,0.57,0.207
2012,Nicholas Pierini,FW,193.0,14.8,6.0,2.798,2.485,0.339,0.842,0.569,0.206
8656,Birger Meling,FW,12.0,12.0,1.0,7.5,2.485,0.339,0.842,0.569,0.206
12375,Sofiane Sidi Ali,FW,12.0,6.0,1.0,7.5,2.485,0.339,0.842,0.569,0.206
6196,Nicolas Viola,FW,2476.0,46.7,69.0,2.508,2.484,0.339,0.842,0.569,0.206
942,Florian Thauvin,MF,6237.0,71.7,176.0,2.54,2.484,0.339,0.842,0.569,0.206
5220,Kai Havertz,FW,5113.0,71.0,140.0,2.464,2.455,0.343,0.842,0.569,0.206
956,Andrej Kramaric,FW,7287.0,75.9,203.0,2.507,2.498,0.337,0.841,0.569,0.206
12030,Tasos Douvikas,FW,4402.0,42.7,122.0,2.494,2.481,0.339,0.841,0.569,0.206
12383,Mohamed Bamba,FW,1827.0,53.7,51.0,2.512,2.48,0.339,0.841,0.569,0.206
8636,Jonathan Christian David,FW,6981.0,69.1,193.0,2.488,2.48,0.339,0.84,0.568,0.206
12203,Treymaurice Nyoni,FW,13.0,2.2,1.0,6.923,2.479,0.339,0.84,0.568,0.206
12197,Rachad Dhimi,FW,13.0,13.0,1.0,6.923,2.479,0.339,0.84,0.568,0.206
9260,Chaka Traorè,FW,13.0,6.5,1.0,6.923,2.479,0.339,0.84,0.568,0.206
13029,Naci Ünüvar,FW,13.0,6.5,1.0,6.923,2.479,0.339,0.84,0.568,0.206
13735,Pavel Sulc,FW,1562.0,57.9,44.0,2.535,2.494,0.337,0.84,0.568,0.206
11412,Alberto Mari,FW,231.0,13.6,7.0,2.727,2.478,0.339,0.84,0.568,0.206
1580,Mattia Destro,FW,340.0,22.7,10.0,2.647,2.478,0.339,0.84,0.568,0.206
13792,Ibrahim Osman,FW,631.0,45.1,18.0,2.567,2.477,0.339,0.839,0.568,0.205
12413,Joaquín Panichelli,FW,2414.0,69.0,67.0,2.498,2.475,0.339,0.839,0.568,0.205
2399,Iñaki Williams,FW,7727.0,78.1,213.0,2.481,2.474,0.339,0.838,0.568,0.205
2203,Emiliano Buendía,MF,2080.0,35.3,61.0,2.639,2.473,0.339,0.838,0.568,0.205
90000902,Lionel Messi,FW,2421.0,86.5,,,2.323,0.361,0.838,0.567,0.205
14577,Nouhoum Kamissoko,FW,14.0,4.7,1.0,6.429,2.472,0.339,0.838,0.567,0.205
12283,Daouda Traoré,FW,14.0,14.0,1.0,6.429,2.472,0.339,0.838,0.567,0.205
11282,Lorenzo Amatucci,FW,14.0,7.0,1.0,6.429,2.472,0.339,0.838,0.567,0.205
13889,Jano Monserrate,FW,14.0,7.0,1.0,6.429,2.472,0.339,0.838,0.567,0.205
13071,Ismael Konaté,FW,87.0,7.2,3.0,3.103,2.471,0.339,0.837,0.567,0.205
10318,Kelvin Yeboah,FW,233.0,17.9,7.0,2.704,2.47,0.339,0.837,0.567,0.205
6697,Armand Lauriente,FW,5627.0,75.0,155.0,2.479,2.469,0.339,0.837,0.567,0.204
3475,Ludovic Blas,FW,5414.0,60.2,149.0,2.477,2.467,0.339,0.836,0.567,0.204
844,Jay Rodriguez,FW,781.0,37.2,22.0,2.535,2.467,0.339,0.836,0.567,0.204
1277,Roland Sallai,DF,1912.0,65.9,59.0,2.777,2.466,0.339,0.836,0.566,0.204
14576,Ugo El Kadmiri,FW,15.0,5.0,1.0,6.0,2.466,0.339,0.836,0.566,0.204
12226,Marcus Müller,FW,15.0,15.0,1.0,6.0,2.466,0.339,0.836,0.566,0.204
11231,Ben Doak,FW,88.0,9.8,3.0,3.068,2.466,0.339,0.836,0.566,0.204
12733,Ibrahim Mbaye,FW,1304.0,39.5,36.0,2.485,2.449,0.341,0.835,0.566,0.204
11295,David Datro Fofana,FW,1732.0,54.1,48.0,2.494,2.464,0.339,0.835,0.566,0.204
8397,Florian Wirtz,FW,7184.0,74.8,200.0,2.506,2.497,0.334,0.835,0.566,0.204
2186,Morales,FW,1294.0,26.4,36.0,2.504,2.464,0.339,0.835,0.566,0.204
12190,Arda Güler,FW,3693.0,52.0,103.0,2.51,2.493,0.334,0.834,0.566,0.203
13918,Julián Vignolo,MF,154.0,11.8,8.0,4.675,2.46,0.339,0.833,0.565,0.203
13790,Joselu Pérez,FW,16.0,8.0,1.0,5.625,2.459,0.339,0.833,0.565,0.203
12468,Trévis Dago,FW,16.0,4.0,1.0,5.625,2.459,0.339,0.833,0.565,0.203
13365,Plamedi Nsingi,FW,17.0,17.0,1.0,5.294,2.453,0.339,0.831,0.564,0.202
13381,Leandro Antonetti,FW,17.0,8.5,1.0,5.294,2.453,0.339,0.831,0.564,0.202
3277,Alexandre Lacazette,FW,4420.0,74.9,121.0,2.464,2.453,0.339,0.831,0.564,0.202
3210,Wissam Ben Yedder,FW,2329.0,72.8,64.0,2.473,2.453,0.339,0.831,0.564,0.202
