match_id,bookmaker,selection,implied_prob,vig
50212,bet365,away,0.3027681660899654,0.06543778801843314
50212,market_avg,home,0.447167059351509,0.049906423688659496
50212,market_avg,draw,0.25331538202625375,0.049906423688659496
50212,market_avg,away,0.29951755862223717,0.049906423688659496
50213,bet365,home,0.49930651872399445,0.05409356725146197
50213,bet365,draw,0.2635228848821082,0.05409356725146197
50213,bet365,away,0.23717059639389737,0.05409356725146197
50213,market_avg,home,0.4956790381163112,0.05074714337853381
50213,market_avg,draw,0.2558343422535799,0.05074714337853381
50213,market_avg,away,0.24848661963010896,0.05074714337853381
50214,bet365,home,0.7044320516583504,0.06735588972431072
50214,bet365,draw,0.17845611975344877,0.06735588972431072
50214,bet365,away,0.11711182858820077,0.06735588972431072
50214,market_avg,home,0.7144456751158742,0.05239589997682437
50214,market_avg,draw,0.17794246215432824,0.05239589997682437
50214,market_avg,away,0.10761186272979759,0.05239589997682437
50215,bet365,home,0.35938186319530413,0.05800591465990701
50215,bet365,draw,0.26254841672323603,0.05800591465990701
50215,bet365,away,0.37806972008145995,0.05800591465990701
50215,market_avg,home,0.35969816632130436,0.04909762100082027
50215,market_avg,draw,0.25902177737811316,0.04909762100082027
50215,market_avg,away,0.3812800563005826,0.04909762100082027
50216,bet365,home,0.47368421052631576,0.05555555555555558
50216,bet365,draw,0.2631578947368421,0.05555555555555558
50216,bet365,away,0.2631578947368421,0.05555555555555558
50216,market_avg,home,0.46318775564058584,0.048034813728025316
50216,market_avg,draw,0.26953863746316575,0.048034813728025316
50216,market_avg,away,0.2672736068962484,0.048034813728025316
50217,bet365,home,0.730136005726557,0.05354449472096512
50217,bet365,draw,0.15819613457408735,0.05354449472096512
50217,bet365,away,0.11166785969935578,0.05354449472096512
50217,market_avg,home,0.7256568834748973,0.04398617973278607
50217,market_avg,draw,0.16098606490535536,0.04398617973278607
50217,market_avg,away,0.11335705161974728,0.04398617973278607
50218,bet365,home,0.6585879873551107,0.054444444444444295
50218,bet365,draw,0.1896733403582719,0.054444444444444295
