match_id,bookmaker,market,selection,line,price,captured_at
49672,market_avg,1x2,home,,1.78,2026-06-14 23:29:39.511732
49672,market_avg,1x2,draw,,4.33,2026-06-14 23:29:39.511732
49672,market_avg,1x2,away,,4.04,2026-06-14 23:29:39.511732
49673,bet365,1x2,home,,1.45,2026-06-14 23:29:39.511732
49673,bet365,1x2,draw,,4.5,2026-06-14 23:29:39.511732
49673,bet365,1x2,away,,7.0,2026-06-14 23:29:39.511732
49673,market_avg,1x2,home,,1.46,2026-06-14 23:29:39.511732
49673,market_avg,1x2,draw,,4.88,2026-06-14 23:29:39.511732
49673,market_avg,1x2,away,,6.56,2026-06-14 23:29:39.511732
49674,bet365,1x2,home,,2.45,2026-06-14 23:29:39.511732
49674,bet365,1x2,draw,,3.75,2026-06-14 23:29:39.511732
49674,bet365,1x2,away,,2.75,2026-06-14 23:29:39.511732
49674,market_avg,1x2,home,,2.47,2026-06-14 23:29:39.511732
49674,market_avg,1x2,draw,,3.7,2026-06-14 23:29:39.511732
49674,market_avg,1x2,away,,2.73,2026-06-14 23:29:39.511732
49675,bet365,1x2,home,,2.0,2026-06-14 23:29:39.511732
49675,bet365,1x2,draw,,3.6,2026-06-14 23:29:39.511732
49675,bet365,1x2,away,,3.6,2026-06-14 23:29:39.511732
49675,market_avg,1x2,home,,2.03,2026-06-14 23:29:39.511732
49675,market_avg,1x2,draw,,3.58,2026-06-14 23:29:39.511732
49675,market_avg,1x2,away,,3.74,2026-06-14 23:29:39.511732
49676,bet365,1x2,home,,1.6,2026-06-14 23:29:39.511732
49676,bet365,1x2,draw,,4.2,2026-06-14 23:29:39.511732
49676,bet365,1x2,away,,5.25,2026-06-14 23:29:39.511732
49676,market_avg,1x2,home,,1.64,2026-06-14 23:29:39.511732
49676,market_avg,1x2,draw,,4.24,2026-06-14 23:29:39.511732
49676,market_avg,1x2,away,,5.19,2026-06-14 23:29:39.511732
49677,bet365,1x2,home,,5.5,2026-06-14 23:29:39.511732
49677,bet365,1x2,draw,,4.33,2026-06-14 23:29:39.511732
49677,bet365,1x2,away,,1.55,2026-06-14 23:29:39.511732
49677,market_avg,1x2,home,,5.5,2026-06-14 23:29:39.511732
49677,market_avg,1x2,draw,,4.47,2026-06-14 23:29:39.511732
49677,market_avg,1x2,away,,1.57,2026-06-14 23:29:39.511732
49678,bet365,1x2,home,,2.8,2026-06-14 23:29:39.511732
49678,bet365,1x2,draw,,3.5,2026-06-14 23:29:39.511732
49678,bet365,1x2,away,,2.45,2026-06-14 23:29:39.511732
49678,market_avg,1x2,home,,2.79,2026-06-14 23:29:39.511732
49678,market_avg,1x2,draw,,3.62,2026-06-14 23:29:39.511732
49678,market_avg,1x2,away,,2.45,2026-06-14 23:29:39.511732
49679,bet365,1x2,home,,2.2,2026-06-14 23:29:39.511732
49679,bet365,1x2,draw,,3.75,2026-06-14 23:29:39.511732
49679,bet365,1x2,away,,3.0,2026-06-14 23:29:39.511732
49679,market_avg,1x2,home,,2.2,2026-06-14 23:29:39.511732
49679,market_avg,1x2,draw,,3.93,2026-06-14 23:29:39.511732
49679,market_avg,1x2,away,,3.0,2026-06-14 23:29:39.511732
49680,bet365,1x2,home,,1.3,2026-06-14 23:29:39.511732
49680,bet365,1x2,draw,,5.75,2026-06-14 23:29:39.511732
49680,bet365,1x2,away,,9.0,2026-06-14 23:29:39.511732
49680,market_avg,1x2,home,,1.29,2026-06-14 23:29:39.511732
49680,market_avg,1x2,draw,,5.74,2026-06-14 23:29:39.511732
49680,market_avg,1x2,away,,11.19,2026-06-14 23:29:39.511732
49681,bet365,1x2,home,,1.91,2026-06-14 23:29:39.511732
49681,bet365,1x2,draw,,3.6,2026-06-14 23:29:39.511732
49681,bet365,1x2,away,,4.0,2026-06-14 23:29:39.511732
49681,market_avg,1x2,home,,1.9,2026-06-14 23:29:39.511732
49681,market_avg,1x2,draw,,3.72,2026-06-14 23:29:39.511732
49681,market_avg,1x2,away,,4.06,2026-06-14 23:29:39.511732
49682,bet365,1x2,home,,3.4,2026-06-14 23:29:39.511732
49682,bet365,1x2,draw,,3.3,2026-06-14 23:29:39.511732
49682,bet365,1x2,away,,2.2,2026-06-14 23:29:39.511732
49682,market_avg,1x2,home,,3.43,2026-06-14 23:29:39.511732
49682,market_avg,1x2,draw,,3.43,2026-06-14 23:29:39.511732
49682,market_avg,1x2,away,,2.18,2026-06-14 23:29:39.511732
49683,bet365,1x2,home,,4.2,2026-06-14 23:29:39.511732
49683,bet365,1x2,draw,,4.5,2026-06-14 23:29:39.511732
49683,bet365,1x2,away,,1.7,2026-06-14 23:29:39.511732
49683,market_avg,1x2,home,,4.38,2026-06-14 23:29:39.511732
49683,market_avg,1x2,draw,,4.37,2026-06-14 23:29:39.511732
49683,market_avg,1x2,away,,1.71,2026-06-14 23:29:39.511732
49684,bet365,1x2,home,,1.65,2026-06-14 23:29:39.511732
49684,bet365,1x2,draw,,4.33,2026-06-14 23:29:39.511732
49684,bet365,1x2,away,,5.0,2026-06-14 23:29:39.511732
49684,market_avg,1x2,home,,1.65,2026-06-14 23:29:39.511732
49684,market_avg,1x2,draw,,4.29,2026-06-14 23:29:39.511732
49684,market_avg,1x2,away,,4.95,2026-06-14 23:29:39.511732
49685,bet365,1x2,home,,7.5,2026-06-14 23:29:39.511732
49685,bet365,1x2,draw,,5.0,2026-06-14 23:29:39.511732
49685,bet365,1x2,away,,1.4,2026-06-14 23:29:39.511732
49685,market_avg,1x2,home,,8.12,2026-06-14 23:29:39.511732
49685,market_avg,1x2,draw,,5.09,2026-06-14 23:29:39.511732
49685,market_avg,1x2,away,,1.39,2026-06-14 23:29:39.511732
49686,bet365,1x2,home,,2.45,2026-06-14 23:29:39.511732
49686,bet365,1x2,draw,,3.2,2026-06-14 23:29:39.511732
49686,bet365,1x2,away,,3.0,2026-06-14 23:29:39.511732
49686,market_avg,1x2,home,,2.45,2026-06-14 23:29:39.511732
49686,market_avg,1x2,draw,,3.33,2026-06-14 23:29:39.511732
49686,market_avg,1x2,away,,3.01,2026-06-14 23:29:39.511732
49687,bet365,1x2,home,,4.2,2026-06-14 23:29:39.511732
49687,bet365,1x2,draw,,4.2,2026-06-14 23:29:39.511732
49687,bet365,1x2,away,,1.75,2026-06-14 23:29:39.511732
49687,market_avg,1x2,home,,4.34,2026-06-14 23:29:39.511732
49687,market_avg,1x2,draw,,4.09,2026-06-14 23:29:39.511732
49687,market_avg,1x2,away,,1.78,2026-06-14 23:29:39.511732
49688,bet365,1x2,home,,1.62,2026-06-14 23:29:39.511732
49688,bet365,1x2,draw,,3.6,2026-06-14 23:29:39.511732
49688,bet365,1x2,away,,6.5,2026-06-14 23:29:39.511732
49688,market_avg,1x2,home,,1.64,2026-06-14 23:29:39.511732
49688,market_avg,1x2,draw,,3.87,2026-06-14 23:29:39.511732
49688,market_avg,1x2,away,,5.92,2026-06-14 23:29:39.511732
49689,bet365,1x2,home,,1.85,2026-06-14 23:29:39.511732
49689,bet365,1x2,draw,,4.0,2026-06-14 23:29:39.511732
49689,bet365,1x2,away,,3.8,2026-06-14 23:29:39.511732
49689,market_avg,1x2,home,,1.86,2026-06-14 23:29:39.511732
49689,market_avg,1x2,draw,,4.07,2026-06-14 23:29:39.511732
49689,market_avg,1x2,away,,3.92,2026-06-14 23:29:39.511732
49690,bet365,1x2,home,,1.08,2026-06-14 23:29:39.511732
49690,bet365,1x2,draw,,12.0,2026-06-14 23:29:39.511732
49690,bet365,1x2,away,,21.0,2026-06-14 23:29:39.511732
49690,market_avg,1x2,home,,1.1,2026-06-14 23:29:39.511732
49690,market_avg,1x2,draw,,11.19,2026-06-14 23:29:39.511732
49690,market_avg,1x2,away,,24.13,2026-06-14 23:29:39.511732
49691,bet365,1x2,home,,1.67,2026-06-14 23:29:39.511732
49691,bet365,1x2,draw,,4.2,2026-06-14 23:29:39.511732
49691,bet365,1x2,away,,4.75,2026-06-14 23:29:39.511732
49691,market_avg,1x2,home,,1.67,2026-06-14 23:29:39.511732
49691,market_avg,1x2,draw,,4.34,2026-06-14 23:29:39.511732
49691,market_avg,1x2,away,,4.75,2026-06-14 23:29:39.511732
49692,bet365,1x2,home,,1.57,2026-06-14 23:29:39.511732
49692,bet365,1x2,draw,,4.33,2026-06-14 23:29:39.511732
49692,bet365,1x2,away,,5.25,2026-06-14 23:29:39.511732
49692,market_avg,1x2,home,,1.58,2026-06-14 23:29:39.511732
49692,market_avg,1x2,draw,,4.61,2026-06-14 23:29:39.511732
49692,market_avg,1x2,away,,5.15,2026-06-14 23:29:39.511732
49693,bet365,1x2,home,,2.4,2026-06-14 23:29:39.511732
49693,bet365,1x2,draw,,3.75,2026-06-14 23:29:39.511732
49693,bet365,1x2,away,,2.75,2026-06-14 23:29:39.511732
49693,market_avg,1x2,home,,2.43,2026-06-14 23:29:39.511732
49693,market_avg,1x2,draw,,3.73,2026-06-14 23:29:39.511732
49693,market_avg,1x2,away,,2.75,2026-06-14 23:29:39.511732
49694,bet365,1x2,home,,2.63,2026-06-14 23:29:39.511732
49694,bet365,1x2,draw,,3.6,2026-06-14 23:29:39.511732
49694,bet365,1x2,away,,2.55,2026-06-14 23:29:39.511732
49694,market_avg,1x2,home,,2.7,2026-06-14 23:29:39.511732
49694,market_avg,1x2,draw,,3.58,2026-06-14 23:29:39.511732
49694,market_avg,1x2,away,,2.54,2026-06-14 23:29:39.511732
49695,bet365,1x2,home,,3.0,2026-06-14 23:29:39.511732
49695,bet365,1x2,draw,,3.6,2026-06-14 23:29:39.511732
49695,bet365,1x2,away,,2.25,2026-06-14 23:29:39.511732
49695,market_avg,1x2,home,,2.94,2026-06-14 23:29:39.511732
49695,market_avg,1x2,draw,,3.69,2026-06-14 23:29:39.511732
49695,market_avg,1x2,away,,2.34,2026-06-14 23:29:39.511732
49696,bet365,1x2,home,,1.7,2026-06-14 23:29:39.511732
49696,bet365,1x2,draw,,4.0,2026-06-14 23:29:39.511732
49696,bet365,1x2,away,,4.75,2026-06-14 23:29:39.511732
49696,market_avg,1x2,home,,1.7,2026-06-14 23:29:39.511732
49696,market_avg,1x2,draw,,4.07,2026-06-14 23:29:39.511732
49696,market_avg,1x2,away,,4.82,2026-06-14 23:29:39.511732
49697,bet365,1x2,home,,2.9,2026-06-14 23:29:39.511732
49697,bet365,1x2,draw,,3.4,2026-06-14 23:29:39.511732
49697,bet365,1x2,away,,2.38,2026-06-14 23:29:39.511732
49697,market_avg,1x2,home,,2.94,2026-06-14 23:29:39.511732
49697,market_avg,1x2,draw,,3.45,2026-06-14 23:29:39.511732
49697,market_avg,1x2,away,,2.43,2026-06-14 23:29:39.511732
49698,bet365,1x2,home,,1.44,2026-06-14 23:29:39.511732
49698,bet365,1x2,draw,,4.75,2026-06-14 23:29:39.511732
49698,bet365,1x2,away,,6.5,2026-06-14 23:29:39.511732
49698,market_avg,1x2,home,,1.43,2026-06-14 23:29:39.511732
49698,market_avg,1x2,draw,,4.97,2026-06-14 23:29:39.511732
49698,market_avg,1x2,away,,7.02,2026-06-14 23:29:39.511732
49699,bet365,1x2,home,,5.25,2026-06-14 23:29:39.511732
49699,bet365,1x2,draw,,4.2,2026-06-14 23:29:39.511732
49699,bet365,1x2,away,,1.62,2026-06-14 23:29:39.511732
49699,market_avg,1x2,home,,5.1,2026-06-14 23:29:39.511732
49699,market_avg,1x2,draw,,4.29,2026-06-14 23:29:39.511732
49699,market_avg,1x2,away,,1.63,2026-06-14 23:29:39.511732
49700,bet365,1x2,home,,1.7,2026-06-14 23:29:39.511732
49700,bet365,1x2,draw,,4.2,2026-06-14 23:29:39.511732
49700,bet365,1x2,away,,4.5,2026-06-14 23:29:39.511732
49700,market_avg,1x2,home,,1.7,2026-06-14 23:29:39.511732
49700,market_avg,1x2,draw,,4.15,2026-06-14 23:29:39.511732
49700,market_avg,1x2,away,,4.65,2026-06-14 23:29:39.511732
49701,bet365,1x2,home,,1.62,2026-06-14 23:29:39.511732
49701,bet365,1x2,draw,,4.0,2026-06-14 23:29:39.511732
49701,bet365,1x2,away,,5.5,2026-06-14 23:29:39.511732
49701,market_avg,1x2,home,,1.63,2026-06-14 23:29:39.511732
49701,market_avg,1x2,draw,,4.22,2026-06-14 23:29:39.511732
49701,market_avg,1x2,away,,5.24,2026-06-14 23:29:39.511732
49702,bet365,1x2,home,,1.62,2026-06-14 23:29:39.511732
49702,bet365,1x2,draw,,4.2,2026-06-14 23:29:39.511732
49702,bet365,1x2,away,,5.0,2026-06-14 23:29:39.511732
49702,market_avg,1x2,home,,1.66,2026-06-14 23:29:39.511732
49702,market_avg,1x2,draw,,4.23,2026-06-14 23:29:39.511732
49702,market_avg,1x2,away,,4.93,2026-06-14 23:29:39.511732
49703,bet365,1x2,home,,2.2,2026-06-14 23:29:39.511732
49703,bet365,1x2,draw,,3.6,2026-06-14 23:29:39.511732
49703,bet365,1x2,away,,3.1,2026-06-14 23:29:39.511732
49703,market_avg,1x2,home,,2.25,2026-06-14 23:29:39.511732
49703,market_avg,1x2,draw,,3.67,2026-06-14 23:29:39.511732
49703,market_avg,1x2,away,,3.07,2026-06-14 23:29:39.511732
49704,bet365,1x2,home,,7.0,2026-06-14 23:29:39.511732
49704,bet365,1x2,draw,,4.75,2026-06-14 23:29:39.511732
49704,bet365,1x2,away,,1.4,2026-06-14 23:29:39.511732
49704,market_avg,1x2,home,,7.17,2026-06-14 23:29:39.511732
49704,market_avg,1x2,draw,,4.99,2026-06-14 23:29:39.511732
49704,market_avg,1x2,away,,1.42,2026-06-14 23:29:39.511732
49705,bet365,1x2,home,,1.18,2026-06-14 23:29:39.511732
49705,bet365,1x2,draw,,8.0,2026-06-14 23:29:39.511732
49705,bet365,1x2,away,,13.0,2026-06-14 23:29:39.511732
49705,market_avg,1x2,home,,1.2,2026-06-14 23:29:39.511732
49705,market_avg,1x2,draw,,7.36,2026-06-14 23:29:39.511732
49705,market_avg,1x2,away,,13.47,2026-06-14 23:29:39.511732
49706,bet365,1x2,home,,2.38,2026-06-14 23:29:39.511732
49706,bet365,1x2,draw,,3.5,2026-06-14 23:29:39.511732
49706,bet365,1x2,away,,2.8,2026-06-14 23:29:39.511732
49706,market_avg,1x2,home,,2.4,2026-06-14 23:29:39.511732
49706,market_avg,1x2,draw,,3.58,2026-06-14 23:29:39.511732
49706,market_avg,1x2,away,,2.88,2026-06-14 23:29:39.511732
49707,bet365,1x2,home,,1.17,2026-06-14 23:29:39.511732
49707,bet365,1x2,draw,,8.0,2026-06-14 23:29:39.511732
49707,bet365,1x2,away,,17.0,2026-06-14 23:29:39.511732
49707,market_avg,1x2,home,,1.16,2026-06-14 23:29:39.511732
49707,market_avg,1x2,draw,,8.4,2026-06-14 23:29:39.511732
49707,market_avg,1x2,away,,15.8,2026-06-14 23:29:39.511732
49708,bet365,1x2,home,,1.75,2026-06-14 23:29:39.511732
49708,bet365,1x2,draw,,3.75,2026-06-14 23:29:39.511732
49708,bet365,1x2,away,,4.75,2026-06-14 23:29:39.511732
49708,market_avg,1x2,home,,1.77,2026-06-14 23:29:39.511732
49708,market_avg,1x2,draw,,3.88,2026-06-14 23:29:39.511732
49708,market_avg,1x2,away,,4.59,2026-06-14 23:29:39.511732
49709,bet365,1x2,home,,1.8,2026-06-14 23:29:39.511732
49709,bet365,1x2,draw,,4.2,2026-06-14 23:29:39.511732
49709,bet365,1x2,away,,3.8,2026-06-14 23:29:39.511732
49709,market_avg,1x2,home,,1.82,2026-06-14 23:29:39.511732
49709,market_avg,1x2,draw,,4.31,2026-06-14 23:29:39.511732
49709,market_avg,1x2,away,,3.84,2026-06-14 23:29:39.511732
49710,bet365,1x2,home,,2.1,2026-06-14 23:29:39.511732
49710,bet365,1x2,draw,,3.6,2026-06-14 23:29:39.511732
49710,bet365,1x2,away,,3.4,2026-06-14 23:29:39.511732
49710,market_avg,1x2,home,,2.12,2026-06-14 23:29:39.511732
49710,market_avg,1x2,draw,,3.66,2026-06-14 23:29:39.511732
49710,market_avg,1x2,away,,3.38,2026-06-14 23:29:39.511732
49711,bet365,1x2,home,,3.3,2026-06-14 23:29:39.511732
49711,bet365,1x2,draw,,3.75,2026-06-14 23:29:39.511732
49711,bet365,1x2,away,,2.05,2026-06-14 23:29:39.511732
49711,market_avg,1x2,home,,3.3,2026-06-14 23:29:39.511732
49711,market_avg,1x2,draw,,3.71,2026-06-14 23:29:39.511732
49711,market_avg,1x2,away,,2.13,2026-06-14 23:29:39.511732
49712,bet365,1x2,home,,6.0,2026-06-14 23:29:39.511732
49712,bet365,1x2,draw,,4.33,2026-06-14 23:29:39.511732
49712,bet365,1x2,away,,1.53,2026-06-14 23:29:39.511732
49712,market_avg,1x2,home,,5.81,2026-06-14 23:29:39.511732
49712,market_avg,1x2,draw,,4.38,2026-06-14 23:29:39.511732
49712,market_avg,1x2,away,,1.55,2026-06-14 23:29:39.511732
49713,bet365,1x2,home,,2.15,2026-06-14 23:29:39.511732
49713,bet365,1x2,draw,,3.75,2026-06-14 23:29:39.511732
49713,bet365,1x2,away,,3.1,2026-06-14 23:29:39.511732
49713,market_avg,1x2,home,,2.17,2026-06-14 23:29:39.511732
49713,market_avg,1x2,draw,,3.83,2026-06-14 23:29:39.511732
49713,market_avg,1x2,away,,3.11,2026-06-14 23:29:39.511732
49714,bet365,1x2,home,,4.2,2026-06-14 23:29:39.511732
49714,bet365,1x2,draw,,3.8,2026-06-14 23:29:39.511732
49714,bet365,1x2,away,,1.85,2026-06-14 23:29:39.511732
49714,market_avg,1x2,home,,4.2,2026-06-14 23:29:39.511732
49714,market_avg,1x2,draw,,3.8,2026-06-14 23:29:39.511732
49714,market_avg,1x2,away,,1.84,2026-06-14 23:29:39.511732
49715,bet365,1x2,home,,5.5,2026-06-14 23:29:39.511732
49715,bet365,1x2,draw,,4.33,2026-06-14 23:29:39.511732
49715,bet365,1x2,away,,1.57,2026-06-14 23:29:39.511732
49715,market_avg,1x2,home,,5.24,2026-06-14 23:29:39.511732
49715,market_avg,1x2,draw,,4.52,2026-06-14 23:29:39.511732
49715,market_avg,1x2,away,,1.59,2026-06-14 23:29:39.511732
49716,bet365,1x2,home,,10.0,2026-06-14 23:29:39.511732
49716,bet365,1x2,draw,,5.75,2026-06-14 23:29:39.511732
49716,bet365,1x2,away,,1.29,2026-06-14 23:29:39.511732
49716,market_avg,1x2,home,,9.94,2026-06-14 23:29:39.511732
49716,market_avg,1x2,draw,,5.73,2026-06-14 23:29:39.511732
49716,market_avg,1x2,away,,1.31,2026-06-14 23:29:39.511732
49717,bet365,1x2,home,,2.9,2026-06-14 23:29:39.511732
49717,bet365,1x2,draw,,3.75,2026-06-14 23:29:39.511732
49717,bet365,1x2,away,,2.2,2026-06-14 23:29:39.511732
49717,market_avg,1x2,home,,2.94,2026-06-14 23:29:39.511732
49717,market_avg,1x2,draw,,3.77,2026-06-14 23:29:39.511732
49717,market_avg,1x2,away,,2.29,2026-06-14 23:29:39.511732
49718,bet365,1x2,home,,1.83,2026-06-14 23:29:39.511732
49718,bet365,1x2,draw,,4.2,2026-06-14 23:29:39.511732
49718,bet365,1x2,away,,3.75,2026-06-14 23:29:39.511732
49718,market_avg,1x2,home,,1.85,2026-06-14 23:29:39.511732
49718,market_avg,1x2,draw,,4.16,2026-06-14 23:29:39.511732
49718,market_avg,1x2,away,,3.83,2026-06-14 23:29:39.511732
49719,bet365,1x2,home,,2.38,2026-06-14 23:29:39.511732
49719,bet365,1x2,draw,,3.5,2026-06-14 23:29:39.511732
49719,bet365,1x2,away,,2.9,2026-06-14 23:29:39.511732
49719,market_avg,1x2,home,,2.43,2026-06-14 23:29:39.511732
49719,market_avg,1x2,draw,,3.51,2026-06-14 23:29:39.511732
49719,market_avg,1x2,away,,2.9,2026-06-14 23:29:39.511732
49720,bet365,1x2,home,,1.53,2026-06-14 23:29:39.511732
49720,bet365,1x2,draw,,4.75,2026-06-14 23:29:39.511732
49720,bet365,1x2,away,,5.25,2026-06-14 23:29:39.511732
49720,market_avg,1x2,home,,1.55,2026-06-14 23:29:39.511732
49720,market_avg,1x2,draw,,4.75,2026-06-14 23:29:39.511732
49720,market_avg,1x2,away,,5.37,2026-06-14 23:29:39.511732
49721,bet365,1x2,home,,1.33,2026-06-14 23:29:39.511732
49721,bet365,1x2,draw,,5.5,2026-06-14 23:29:39.511732
49721,bet365,1x2,away,,8.0,2026-06-14 23:29:39.511732
49721,market_avg,1x2,home,,1.35,2026-06-14 23:29:39.511732
49721,market_avg,1x2,draw,,5.64,2026-06-14 23:29:39.511732
49721,market_avg,1x2,away,,8.22,2026-06-14 23:29:39.511732
49722,bet365,1x2,home,,5.0,2026-06-14 23:29:39.511732
49722,bet365,1x2,draw,,4.2,2026-06-14 23:29:39.511732
49722,bet365,1x2,away,,1.62,2026-06-14 23:29:39.511732
49722,market_avg,1x2,home,,4.92,2026-06-14 23:29:39.511732
49722,market_avg,1x2,draw,,4.3,2026-06-14 23:29:39.511732
49722,market_avg,1x2,away,,1.65,2026-06-14 23:29:39.511732
49723,bet365,1x2,home,,4.0,2026-06-14 23:29:39.511732
49723,bet365,1x2,draw,,4.0,2026-06-14 23:29:39.511732
49723,bet365,1x2,away,,1.8,2026-06-14 23:29:39.511732
49723,market_avg,1x2,home,,4.07,2026-06-14 23:29:39.511732
49723,market_avg,1x2,draw,,4.09,2026-06-14 23:29:39.511732
49723,market_avg,1x2,away,,1.81,2026-06-14 23:29:39.511732
49724,bet365,1x2,home,,1.7,2026-06-14 23:29:39.511732
49724,bet365,1x2,draw,,3.6,2026-06-14 23:29:39.511732
49724,bet365,1x2,away,,5.25,2026-06-14 23:29:39.511732
49724,market_avg,1x2,home,,1.73,2026-06-14 23:29:39.511732
49724,market_avg,1x2,draw,,3.68,2026-06-14 23:29:39.511732
49724,market_avg,1x2,away,,5.12,2026-06-14 23:29:39.511732
49725,bet365,1x2,home,,1.18,2026-06-14 23:29:39.511732
49725,bet365,1x2,draw,,8.0,2026-06-14 23:29:39.511732
49725,bet365,1x2,away,,13.0,2026-06-14 23:29:39.511732
49725,market_avg,1x2,home,,1.18,2026-06-14 23:29:39.511732
49725,market_avg,1x2,draw,,8.12,2026-06-14 23:29:39.511732
49725,market_avg,1x2,away,,15.16,2026-06-14 23:29:39.511732
49726,bet365,1x2,home,,1.2,2026-06-14 23:29:39.511732
49726,bet365,1x2,draw,,7.0,2026-06-14 23:29:39.511732
49726,bet365,1x2,away,,13.0,2026-06-14 23:29:39.511732
49726,market_avg,1x2,home,,1.2,2026-06-14 23:29:39.511732
49726,market_avg,1x2,draw,,7.72,2026-06-14 23:29:39.511732
49726,market_avg,1x2,away,,13.14,2026-06-14 23:29:39.511732
49727,bet365,1x2,home,,1.53,2026-06-14 23:29:39.511732
49727,bet365,1x2,draw,,4.5,2026-06-14 23:29:39.511732
49727,bet365,1x2,away,,5.75,2026-06-14 23:29:39.511732
49727,market_avg,1x2,home,,1.55,2026-06-14 23:29:39.511732
49727,market_avg,1x2,draw,,4.54,2026-06-14 23:29:39.511732
49727,market_avg,1x2,away,,5.63,2026-06-14 23:29:39.511732
49728,bet365,1x2,home,,1.83,2026-06-14 23:29:39.511732
49728,bet365,1x2,draw,,3.8,2026-06-14 23:29:39.511732
49728,bet365,1x2,away,,4.2,2026-06-14 23:29:39.511732
49728,market_avg,1x2,home,,1.84,2026-06-14 23:29:39.511732
49728,market_avg,1x2,draw,,3.93,2026-06-14 23:29:39.511732
49728,market_avg,1x2,away,,4.1,2026-06-14 23:29:39.511732
49729,bet365,1x2,home,,1.95,2026-06-14 23:29:39.511732
49729,bet365,1x2,draw,,3.5,2026-06-14 23:29:39.511732
49729,bet365,1x2,away,,4.0,2026-06-14 23:29:39.511732
49729,market_avg,1x2,home,,2.01,2026-06-14 23:29:39.511732
49729,market_avg,1x2,draw,,3.46,2026-06-14 23:29:39.511732
49729,market_avg,1x2,away,,3.92,2026-06-14 23:29:39.511732
49730,bet365,1x2,home,,1.57,2026-06-14 23:29:39.511732
49730,bet365,1x2,draw,,4.33,2026-06-14 23:29:39.511732
49730,bet365,1x2,away,,5.5,2026-06-14 23:29:39.511732
49730,market_avg,1x2,home,,1.58,2026-06-14 23:29:39.511732
49730,market_avg,1x2,draw,,4.47,2026-06-14 23:29:39.511732
49730,market_avg,1x2,away,,5.33,2026-06-14 23:29:39.511732
49731,bet365,1x2,home,,7.0,2026-06-14 23:29:39.511732
49731,bet365,1x2,draw,,5.25,2026-06-14 23:29:39.511732
49731,bet365,1x2,away,,1.4,2026-06-14 23:29:39.511732
49731,market_avg,1x2,home,,6.96,2026-06-14 23:29:39.511732
49731,market_avg,1x2,draw,,5.16,2026-06-14 23:29:39.511732
49731,market_avg,1x2,away,,1.42,2026-06-14 23:29:39.511732
49732,bet365,1x2,home,,1.36,2026-06-14 23:29:39.511732
49732,bet365,1x2,draw,,5.25,2026-06-14 23:29:39.511732
49732,bet365,1x2,away,,8.0,2026-06-14 23:29:39.511732
49732,market_avg,1x2,home,,1.38,2026-06-14 23:29:39.511732
49732,market_avg,1x2,draw,,5.34,2026-06-14 23:29:39.511732
49732,market_avg,1x2,away,,7.53,2026-06-14 23:29:39.511732
49733,bet365,1x2,home,,1.44,2026-06-14 23:29:39.511732
49733,bet365,1x2,draw,,4.75,2026-06-14 23:29:39.511732
49733,bet365,1x2,away,,7.0,2026-06-14 23:29:39.511732
49733,market_avg,1x2,home,,1.46,2026-06-14 23:29:39.511732
49733,market_avg,1x2,draw,,4.69,2026-06-14 23:29:39.511732
49733,market_avg,1x2,away,,6.86,2026-06-14 23:29:39.511732
49734,bet365,1x2,home,,2.5,2026-06-14 23:29:39.511732
49734,bet365,1x2,draw,,3.5,2026-06-14 23:29:39.511732
49734,bet365,1x2,away,,2.75,2026-06-14 23:29:39.511732
49734,market_avg,1x2,home,,2.5,2026-06-14 23:29:39.511732
49734,market_avg,1x2,draw,,3.6,2026-06-14 23:29:39.511732
49734,market_avg,1x2,away,,2.73,2026-06-14 23:29:39.511732
49735,bet365,1x2,home,,3.1,2026-06-14 23:29:39.511732
49735,bet365,1x2,draw,,3.75,2026-06-14 23:29:39.511732
49735,bet365,1x2,away,,2.15,2026-06-14 23:29:39.511732
49735,market_avg,1x2,home,,3.07,2026-06-14 23:29:39.511732
49735,market_avg,1x2,draw,,3.86,2026-06-14 23:29:39.511732
49735,market_avg,1x2,away,,2.19,2026-06-14 23:29:39.511732
49736,bet365,1x2,home,,2.05,2026-06-14 23:29:39.511732
49736,bet365,1x2,draw,,3.6,2026-06-14 23:29:39.511732
49736,bet365,1x2,away,,3.5,2026-06-14 23:29:39.511732
49736,market_avg,1x2,home,,2.09,2026-06-14 23:29:39.511732
49736,market_avg,1x2,draw,,3.57,2026-06-14 23:29:39.511732
49736,market_avg,1x2,away,,3.52,2026-06-14 23:29:39.511732
49737,bet365,1x2,home,,2.55,2026-06-14 23:29:39.511732
49737,bet365,1x2,draw,,3.6,2026-06-14 23:29:39.511732
49737,bet365,1x2,away,,2.63,2026-06-14 23:29:39.511732
49737,market_avg,1x2,home,,2.59,2026-06-14 23:29:39.511732
49737,market_avg,1x2,draw,,3.64,2026-06-14 23:29:39.511732
49737,market_avg,1x2,away,,2.62,2026-06-14 23:29:39.511732
49738,bet365,1x2,home,,1.91,2026-06-14 23:29:39.511732
49738,bet365,1x2,draw,,4.0,2026-06-14 23:29:39.511732
49738,bet365,1x2,away,,3.6,2026-06-14 23:29:39.511732
49738,market_avg,1x2,home,,1.9,2026-06-14 23:29:39.511732
49738,market_avg,1x2,draw,,3.95,2026-06-14 23:29:39.511732
49738,market_avg,1x2,away,,3.8,2026-06-14 23:29:39.511732
49739,bet365,1x2,home,,6.0,2026-06-14 23:29:39.511732
49739,bet365,1x2,draw,,4.33,2026-06-14 23:29:39.511732
